NestID,County,Substrate,Latitude,Longitude,Occupied,Active,Successful,Hatched,Fledged,Perished,Status,Station,Distance
PB027,PalmBeach,Tree,26.572,-80.208,1,1,0,0,0,0,,USW00012844,16.58802907
PB029,PalmBeach,Tree,26.644,-80.663,1,1,1,2,2,0,,USC00085895,47.42786529
PB030,PalmBeach,Tree,26.748,-80.141,1,1,1,2,2,0,,USW00012844,8.134611983
PB031,PalmBeach,Tree,26.611,-80.837,1,1,1,2,2,0,,USC00085895,35.57901373
PB033,PalmBeach,Artificial,26.4,-80.145,1,1,1,2,2,0,,USW00092805,17.4158656
PB034,PalmBeach,Tree,26.660741,-80.629021,1,1,0,0,0,0,,USC00085895,49.66964279
PB971,PalmBeach,Artificial,26.7,-80.15,0,0,0,0,0,0,,USW00012844,5.313615451
PB983,PalmBeach,Tree,26.546871,-80.076187,1,1,1,2,2,0,,USW00012844,15.5394169
PI004,Pinellas,Tree,28.082,-82.705,1,1,0,2,0,2,,USC00088824,9.16100545
PI013,Pinellas,Artificial,27.863,-82.777,1,0,0,0,0,0,,USW00012873,10.54221361
PI014,Pinellas,Artificial,27.727117,-82.676205,1,1,1,2,2,0,,USW00092806,6.772404136
PI018,Pinellas,Tree,28.1,-82.755,0,0,0,0,0,0,,USC00088824,5.811134562
PI020,Pinellas,Tree,28.008,-82.768,0,0,0,0,0,0,,USW00012873,13.35003536
PI021,Pinellas,Artificial,27.835182,-82.675835,1,1,1,2,2,,,USW00012873,8.655777215
PI025,Pinellas,Artificial,27.918,-82.702,1,1,1,2,2,,,USW00012873,1.726192707
PI029,Pinellas,Artificial,27.932,-82.732,1,1,1,1,1,,,USW00012873,5.050247474
PI030,Pinellas,Artificial,28.172,-82.652,1,1,1,1,1,,,USC00088824,10.21836812
PI031,Pinellas,Artificial,27.77,-82.712,1,1,1,1,1,,,USW00092806,8.494632155
PI032,Pinellas,Artificial,27.991,-82.697,1,1,0,0,0,,,USW00012873,8.795454193
PI034,Pinellas,Tree,28.14,-82.736833,1,1,1,2,2,,,USC00088824,2.150072091
PI035,Pinellas,Artificial,27.73,-82.639,1,1,0,0,0,,,USW00092806,4.47399678
PI037,Pinellas,Tree,27.965,-82.696,1,1,1,2,2,,,USW00012873,5.921838084
PI039,Pinellas,Tree,28.081278,-82.829657,1,0,0,0,0,0,,USC00088824,10.8455443
PI040,Pinellas,Artificial,27.899961,-82.763826,1,1,1,1,1,,,USW00012873,7.818109458
PI041,Pinellas,Tree,28.171,-82.741,0,0,0,0,0,0,,USC00088824,2.433388658
PI043,Pinellas,Artificial,27.8515,-82.811833,0,0,0,0,0,0,,USW00012873,14.14706364
PI044,Pinellas,Tree,28.117,-82.741,0,0,0,0,0,0,,USC00088824,4.11567815
PI045,Pinellas,Tree,28.177,-82.75,1,1,1,1,1,,,USC00088824,2.777174562
PI046,Pinellas,Tree,28.137833,-82.783667,1,1,1,1,1,,,USC00088824,3.338453387
PI047,Pinellas,Artificial,27.872,-82.706,1,1,1,1,1,,,USW00012873,4.936589075
PI050,Pinellas,Artificial,27.818,-82.791,1,1,0,2,0,2,,USW00012873,14.76435411
PI051,Pinellas,Tree,28.129324,-82.717718,1,1,1,2,1,1,,USC00088824,4.360647887
PI052,Pinellas,Artificial,28.132,-82.758,1,1,1,1,1,,,USC00088824,2.289048009
PI053,Pinellas,Artificial,27.823,-82.644,1,1,1,2,2,,,USW00092806,6.325583554
PI054,Pinellas,Artificial,27.901,-82.805,1,1,1,1,1,,,USW00012873,11.80771604
PI056,Pinellas,Tree,27.84,-82.727,1,0,0,0,0,0,,USW00012873,9.037636295
PI057,Pinellas,Artificial,28.000901,-82.696783,1,1,1,2,2,,,USW00012873,9.885954205
PI058,Pinellas,Artificial,28.059667,-82.7015,1,1,1,2,2,,,USC00088824,11.50201959
PI059,Pinellas,Artificial,27.639167,-82.734333,1,1,1,2,2,,,USW00092806,17.92041798
PI060,Pinellas,Tree,28.089,-82.771,0,0,0,0,0,0,,USC00088824,7.232537968
PI062,Pinellas,Artificial,28.034333,-82.779,0,0,0,0,0,0,,USC00088824,13.34277734
PI063,Pinellas,Tree,28.080833,-82.776833,0,0,0,0,0,0,,USC00088824,8.256249873
PI064,Pinellas,Artificial,27.799,-82.669,1,1,1,2,2,,,USW00092806,5.448498076
PI065,Pinellas,Artificial,27.938606,-82.796145,1,1,0,0,0,,,USW00012873,11.24528992
PI066,Pinellas,Artificial,28.128,-82.652,1,1,1,2,1,1,,USC00088824,10.33944485
PI067,Pinellas,Tree,28.10694,-82.71263,1,1,1,2,2,,,USC00088824,6.45621705
PI069,Pinellas,Tree,28.115,-82.737,1,1,1,2,2,,,USC00088824,4.457590432
PI070,Pinellas,Artificial,27.894,-82.66,1,0,0,0,0,0,,USW00012873,3.249366056
PI071,Pinellas,Tree,28.114,-82.722,1,1,1,2,2,,,USC00088824,5.273825246
PI961,Pinellas,Artificial,27.858,-82.658,0,0,0,0,0,0,,USW00012873,6.642616069
PI964,Pinellas,Artificial,27.778285,-82.735598,0,0,0,0,0,0,,USW00092806,10.86922883
PI966,Pinellas,Tree,28.108503,-82.736572,0,0,0,0,0,0,,USC00088824,5.149456711
PI971,Pinellas,Tree,28.068,-82.777,1,1,1,2,2,,,USC00088824,9.640564455
PI973,Pinellas,Tree,28.103,-82.733,0,0,0,0,0,0,,USC00088824,5.843877443
PI974,Pinellas,Tree,27.861748,-82.797607,0,0,0,0,0,0,,USW00012873,12.3774321
PI975,Pinellas,Tree,27.864,-82.745,1,1,1,2,2,,,USW00012873,7.955025237
PI976,Pinellas,Tree,27.926553,-82.80879,0,0,0,0,0,0,,USW00012873,12.20835531
PO008,Polk,Tree,27.793,-81.442,0,0,0,0,0,0,,USW00012876,42.97994007
PO039,Polk,Tree,27.992,-81.877,1,1,0,0,0,,,USW00012876,14.09274802
PO043,Polk,Artificial,27.956,-81.791,1,1,0,0,0,0,,USW00012876,12.18710519
PO045,Polk,Tree,27.936,-81.849,0,0,0,0,0,0,,USW00012876,16.61958025
PO046,Polk,Artificial,27.985,-81.888,1,0,0,0,0,0,,USW00012876,15.42286368
PO054,Polk,Tree,27.972,-81.495,1,1,1,2,2,,,USW00012876,27.55746993
PO061,Polk,Tree,28.078,-81.705,1,1,1,2,2,,,USW00012876,5.412038532
PO062,Polk,Tree,27.95,-81.945,1,1,1,2,2,,,USW00012883,11.71462008
PO067,Polk,Tree,28.003,-81.682,1,1,1,2,2,,,USW00012876,9.802201957
PO071,Polk,Tree,27.848,-81.97,0,0,0,0,0,0,,USW00012883,18.63983907
PO073,Polk,Tree,28.073,-81.733,1,1,1,2,2,,,USW00012876,2.672811868
PO074,Polk,Artificial,27.758,-81.517,1,1,1,2,2,,,USW00012876,41.15016445
PO084,Polk,Tree,27.954167,-81.355167,0,0,0,0,0,0,,USW00012876,41.19551735
PO107,Polk,Tree,28.108,-81.538,0,0,0,0,0,0,,USW00012876,22.08593313
PO119,Polk,Artificial,28.047,-81.92,1,1,0,1,0,1,,USW00012883,13.78927912
PO120,Polk,Tree,27.973,-81.773,1,1,1,1,1,0,,USW00012876,9.953531234
PO131,Polk,Tree,27.948,-81.532,0,0,0,0,0,0,,USW00012876,25.41975331
PO132,Polk,Tree,28.09,-81.518,0,0,0,0,0,0,,USW00012876,23.6479443
PO139,Polk,Tree,27.828,-81.557,1,1,1,1,1,0,,USW00012876,32.53808164
PO146,Polk,Tree,27.927,-81.355,0,0,0,0,0,0,,USW00012876,42.18887
PO149,Polk,Tree,28.073,-81.692,1,1,1,2,2,,,USW00012876,6.492084439
PO160,Polk,Tree,28.028,-81.905,1,0,0,0,0,0,,USW00012883,14.57069422
PO163,Polk,Tree,27.953,-81.635,1,1,1,2,1,1,,USW00012876,16.97887495
PO167,Polk,Tree,28.011167,-81.631667,1,1,1,1,1,,,USW00012876,13.49408451
PO169,Polk,Tree,27.99,-81.859,1,1,1,1,1,,,USW00012876,12.78800567
PO171,Polk,Artificial,27.823253,-81.819856,1,1,1,1,1,,,USW00012876,27.19141493
PO180,Polk,Tree,28.062,-81.514,1,1,1,2,2,,,USW00012876,23.82832952
PO190,Polk,Tree,28.005,-81.927,1,1,1,1,1,,,USW00012883,12.08858092
PO193,Polk,Tree,28.113,-81.823,1,1,1,2,2,,,USW00012876,8.665041036
PO194,Polk,Tree,28.073,-81.711,1,1,0,1,0,1,,USW00012876,4.679956294
PO199,Polk,Tree,27.991667,-81.528167,1,1,1,1,1,,,USW00012876,23.74595866
PO200,Polk,Artificial,27.935,-81.69,1,1,1,2,2,,,USW00012876,15.50858693
PO202,Polk,Tree,27.734,-81.528,1,1,1,1,1,,,USW00012876,42.7883007
PO203,Polk,Artificial,27.903,-81.866,1,1,1,2,1,1,,USW00012876,20.61573402
PO208,Polk,Tree,28.062167,-81.730833,1,1,1,2,2,,,USW00012876,2.553425669
PO209,Polk,Artificial,27.922,-81.738,1,1,1,1,1,,,USW00012876,15.60727178
PO211,Polk,Tree,27.939,-81.352,1,1,1,2,2,,,USW00012876,42.01144725
PO218,Polk,Artificial,27.953,-81.874,1,1,1,1,1,,,USW00012876,16.65839134
PO225,Polk,Artificial,28.007,-82.047,1,1,1,2,2,,,USW00012883,0.832225999
PO226,Polk,Tree,28.097,-81.697,1,0,0,0,0,0,,USW00012876,7.082514763
PO230,Polk,Artificial,27.896,-81.985,1,1,0,0,0,,,USW00012883,13.20975569
PO232,Polk,Artificial,27.932,-81.791,1,1,1,2,2,,,USW00012876,14.77111345
PO233,Polk,Tree,27.817167,-81.595167,1,1,1,1,1,,,USW00012876,31.4576392
PO236,Polk,Tree,27.985,-81.683,1,1,1,1,1,,,USW00012876,11.16454826
PO240,Polk,Artificial,28.051,-81.815,1,1,1,2,2,,,USW00012876,5.822458144
PO245,Polk,Tree,,,1,1,1,1,1,0,,none,100000
PO247,Polk,Artificial,27.918,-81.628,1,1,1,2,2,,,USW00012876,20.35159275
PO248,Polk,Artificial,27.888444,-81.827092,0,0,0,0,0,0,,USW00012876,20.428677
PO249,Polk,Artificial,28.151,-81.832,1,1,1,1,1,,,USW00012876,12.39653364
PO253,Polk,Tree,27.748,-81.995,1,1,1,1,1,,,USW00012883,28.53790465
PO255,Polk,Tree,28.3,-81.817,1,1,1,2,2,,,USW00012876,27.18175563
PO257,Polk,Artificial,27.806,-81.952,1,1,1,1,1,,,USW00012883,23.62383768
PO259,Polk,Artificial,28.023,-81.729,1,1,1,2,2,,,USW00012876,5.066424086
PO260,Polk,Tree,28.03758,-81.662815,1,1,1,3,3,,,USW00012876,9.598789238
PO262,Polk,Tree,28.035,-81.958,1,1,1,1,1,,,USW00012883,9.83392091
PO264,Polk,Tree,27.994383,-81.537933,1,1,1,1,1,,,USW00012876,22.74106069
PO265,Polk,Artificial,27.869,-81.83,1,1,1,2,2,,,USW00012876,22.56509726
PO267,Polk,Artificial,28.029048,-81.649522,1,1,1,2,2,,,USW00012876,11.12834699
PO268,Polk,Tree,28.067,-81.761,1,1,1,2,2,,,USW00012876,0.747345105
PO293,Polk,Tree,27.936,-81.355,0,0,0,0,0,0,,USW00012876,41.84336622
PO96b,Polk,Artificial,28.007,28.007,1,0,0,0,0,0,,USC00082944,10093.47197
PO967,Polk,Artificial,27.929,-81.541,1,1,1,2,2,,,USW00012876,25.80205332
PO969,Polk,Artificial,27.889,-81.817,0,0,0,0,0,0,,USW00012876,20.0565373
PO974,Polk,Tree,27.95,-81.418,1,1,1,1,1,,,USW00012876,35.49565295
PO982,Polk,Artificial,27.979,-81.96,1,0,0,0,0,0,,USW00012883,9.140317649
PO985,Polk,Artificial,27.759,-81.771,1,1,1,2,2,,,USW00012876,33.65083359
PO987,Polk,Artificial,28.032,-81.808,1,1,1,1,1,,,USW00012876,5.989381488
PS003,Pasco,Tree,28.238,-82.71,1,1,1,2,2,,,USC00088824,10.45662013
PS006,Pasco,Tree,28.312,-82.715,1,1,1,1,1,,,USC00088824,18.16555561
PS013,Pasco,Tree,28.468,-82.212,1,1,1,2,2,,,USW00012818,23.63840879
PS014,Pasco,Tree,28.18,-82.787,1,1,0,2,0,2,,USC00088824,4.484775078
PS015,Pasco,Tree,28.383,-82.235,1,1,1,2,2,,,USW00012818,23.65674848
PS017,Pasco,Tree,28.295,-82.713,1,1,0,0,0,,,USC00088824,16.36869696
PS018,Pasco,Tree,28.337,-82.701,1,1,1,2,2,,,USC00088824,21.18435634
PS022,Pasco,Tree,28.29,-82.281,1,1,1,2,2,,,USW00012818,26.52617652
PS023,Pasco,Artificial,28.364,-82.696,1,1,1,2,2,,,USC00088824,24.21655474
PS024,Pasco,Tree,28.227,-82.743,1,1,1,2,2,0,,USC00088824,8.378956111
PS026,Pasco,Tree,28.368833,-82.311167,0,0,0,0,0,0,,USW00012818,18.18888667
PS027,Pasco,Tree,28.199,-82.663,1,1,1,2,1,1,,USC00088824,10.30704573
PS028,Pasco,Tree,28.216,-82.748,1,1,1,2,2,,,USC00088824,7.111443348
PS029,Pasco,Tree,28.345,-82.26,1,1,1,2,2,,,USW00012818,23.75749644
PS030,Pasco,Tree,28.18,-82.499,1,0,0,0,0,0,,USC00088824,25.16731869
PS031,Pasco,Tree,28.341,-82.6,1,1,1,1,1,,,USW00012818,20.56582409
PS032,Pasco,Tree,28.318,-82.361,1,1,1,1,1,,,USW00012818,19.56342924
PS033,Pasco,Artificial,28.277,-82.153,1,1,1,1,1,,,USW00012883,32.41454137
PS034,Pasco,Tree,28.203,-82.771,1,1,1,2,2,,,USC00088824,5.889599764
PS983,Pasco,Artificial,28.23,-82.457,0,0,0,0,0,0,,USW00012818,27.1201325
PU165,Putnam,Tree,29.643,-81.61,1,1,0,1,0,1,,USC00086767,39.05546919
PU167,Putnam,Tree,29.603,-81.896,1,1,1,1,1,0,,USW00012816,38.0267198
PU180,Putnam,Tree,29.546,-81.837,1,1,1,1,1,,,USW00012816,45.42625958
PU185,Putnam,Tree,29.636,-81.862,0,0,0,0,0,0,,USW00012816,40.4811131
PU190,Putnam,Tree,29.683,-81.884,1,1,1,1,1,,,USW00012816,37.88232114
PU194,Putnam,Tree,29.715,-81.623,1,1,1,2,2,,,USC00086767,41.32429565
PU197,Putnam,Tree,29.7448,-81.5392,1,1,1,2,2,,,USC00086767,34.53927912
SA001,Sarasota,Tree,27.295,-82.518,1,1,1,2,2,,,USW00012871,12.49950112
SA005,Sarasota,Tree,27.023,-82.412,1,1,1,2,2,,,USW00012871,44.51085462
SA006,Sarasota,Tree,26.98,-82.38,1,1,1,2,2,,,USW00012871,50.08400288
SA007,Sarasota,Tree,26.974,-82.375,1,1,0,0,0,,,USW00012871,50.88341676
SA009,Sarasota,Tree,27.148,-82.433,0,0,0,0,0,0,,USW00012871,30.7973082
SA010,Sarasota,Tree,27.238977,-82.484714,1,1,1,2,2,,,USW00012871,19.48720624
SA014,Sarasota,Tree,27.195,-82.448,1,0,0,0,0,0,,USW00012871,25.42709087
SA015,Sarasota,Tree,27.17,-82.438,1,1,1,1,1,,,USW00012871,28.36394215
SA023,Sarasota,Tree,27.135,-82.38,1,1,1,2,2,,,USW00012871,34.49049286
SA028,Sarasota,Tree,27.322,-82.42,1,1,1,2,1,1,,USW00012871,16.29397876
SA029,Sarasota,Tree,26.982,-82.383,1,1,1,2,2,,,USW00012871,49.77158283
SA033,Sarasota,Tree,27.385,-82.637,1,1,1,2,2,,,USW00012871,7.950747753
SA038,Sarasota,Tree,26.996,-82.396,1,1,1,2,2,,,USW00012871,47.86822697
SA040,Sarasota,Tree,27.235,-82.503,1,1,0,0,0,,,USW00012871,19.3082257
SA045,Sarasota,Tree,27.081287,-82.434774,1,1,1,2,1,1,,USW00012871,37.64849458
SA048,Sarasota,Tree,27.354149,-82.397178,1,1,1,2,2,,,USW00012871,16.78744025
SA050,Sarasota,Tree,27.126,-82.441,1,1,1,2,2,,,USW00012871,32.76227165
SA052,Sarasota,Tree,27.286,-82.418,1,1,0,0,0,,,USW00012871,18.91468892
SA055,Sarasota,Tree,27.253604,-82.473266,1,1,1,2,2,,,USW00012871,18.47734921
SA056,Sarasota,Tree,27.192226,-82.378446,1,1,1,2,2,,,USW00012871,29.29667663
SA057,Sarasota,Artificial,27.368,-82.539,1,1,1,2,2,,,USW00012871,4.195141864
SA058,Sarasota,Tree,27.168833,-82.466833,1,1,1,2,2,,,USW00012871,27.41159245
SA059,Sarasota,Tree,27.185,-82.403,1,1,0,2,0,2,,USW00012871,28.5628251
SA060,Sarasota,Artificial,27.29,-82.524,1,1,1,2,2,,,USW00012871,12.85711191
SA062,Sarasota,Tree,27.345,-82.433,1,1,1,2,2,,,USW00012871,13.9034261
SA066,Sarasota,Tree,27.115,-82.42,0,0,0,0,0,0,,USW00012871,34.67543638
SA068,Sarasota,Tree,27.179,-82.489,1,1,1,4,2,2,,USW00012871,25.67560624
SA070,Sarasota,Tree,27.135,-82.406,1,1,1,1,1,,,USW00012871,33.24840677
SA074,Sarasota,Tree,27.216,-82.446,1,0,0,0,0,0,,USW00012871,23.43311162
SA076,Sarasota,Tree,27.3248,-82.587869,1,1,1,2,2,,,USW00012871,8.999980202
SA078,Sarasota,Tree,27.092475,-82.399208,1,1,1,2,1,1,,USW00012871,37.79975535
SE004,Seminole,Tree,28.683,-81.228,1,1,1,2,2,,,USW00012854,10.83815394
SE012,Seminole,Tree,28.642,-81.3,1,0,0,0,0,0,,USW00012841,11.16545562
SE018,Seminole,Tree,28.692,-81.207,0,0,0,0,0,0,,USW00012854,10.36304926
SE020,Seminole,Tree,28.753,-81.083,1,1,1,2,2,0,,USW00012854,15.92538138
SE023,Seminole,Tree,28.79,-81.062,1,1,1,2,2,,,USW00012854,17.73237758
SE025,Seminole,Tree,28.737,-81.25,1,1,0,0,0,,,USW00012854,4.768407204
SE029,Seminole,Artificial,28.822291,-81.311262,1,1,1,1,1,,,USW00012854,8.1331661
SE032,Seminole,Tree,28.73,-81.275,1,1,1,2,2,,,USW00012854,6.300907123
SE036,Seminole,Tree,28.775,-81.162,0,0,0,0,0,0,,USW00012854,7.964824244
SE044,Seminole,Tree,28.619342,-81.274194,1,1,1,2,1,1,,USW00012841,10.06549208
SE047,Seminole,Tree,28.797,-81.308,1,1,1,1,1,,,USW00012854,6.574055346
SE049,Seminole,Tree,28.745,-81.268,1,1,1,1,1,,,USW00012854,4.51670705
SE057,Seminole,Tree,28.735,-81.26,1,1,1,2,2,,,USW00012854,5.202286474
SE064,Seminole,Tree,28.788,-81.065,1,1,1,1,1,0,,USW00012854,17.42736155
SE074,Seminole,Tree,28.794,-81.409,1,0,0,0,0,0,,USW00012854,16.20299282
SE081,Seminole,Tree,28.729,-81.141,1,1,0,0,0,,,USW00012854,11.46748772
SE092,Seminole,Artificial,28.691,-81.22,1,0,0,0,0,0,,USW00012854,10.10640187
SE093,Seminole,Tree,28.632,-81.314,1,1,1,2,2,,,USW00012841,9.731656232
SE094,Seminole,Tree,28.704,-81.163,1,1,1,1,1,,,USW00012854,11.49727929
SE095,Seminole,Artificial,28.623,-81.255,1,1,1,2,2,,,USW00012841,11.57550341
SE096,Seminole,Tree,28.698,-81.259,1,1,1,2,2,,,USW00012854,9.187675227
SE097,Seminole,Artificial,28.702,-81.266,1,1,1,3,1,2,,USW00012854,8.892078668
SE098,Seminole,Tree,28.652256,-81.312331,1,1,1,2,2,,,USW00012841,11.97073148
SE099,Seminole,Tree,28.788,-81.062,1,1,1,2,1,1,,USW00012854,17.71930779
SE100,Seminole,Tree,28.686,-81.233,1,1,1,2,2,,,USW00012854,10.44870726
SE101,Seminole,Tree,28.735345,-81.109214,1,1,1,1,1,,,USW00012854,13.98665018
SE932,Seminole,Artificial,28.675,-81.312,0,0,0,0,0,0,,USW00012854,13.40086988
SE962,Seminole,Artificial,28.803,-81.314,0,0,0,0,0,0,,USW00012854,7.34447253
SE981,Seminole,Tree,28.802,-81.218,0,0,0,0,0,0,,USW00012854,3.529594145
SE983,Seminole,Artificial,28.818,-81.361,0,0,0,0,0,0,,USW00012854,12.21775953
SERICH,Seminole,Artificial,28.774,-81.202,0,0,0,0,0,0,,USW00012854,4.096625674
SJ007,StJohns,Tree,30.109,-81.615,1,1,0,0,0,,,USW00093837,14.6901158
SJ016,StJohns,Tree,29.795,-81.291,0,0,0,0,0,0,,USC00086767,19.90321698
SJ024,StJohns,Tree,30.030174,-81.66135,1,0,0,0,0,0,,USW00093837,22.59574064
SJ026,StJohns,Tree,29.7385,-81.278167,0,0,0,0,0,0,,USC00086767,13.74662218
SJ028,StJohns,Tree,29.772,-81.286,1,1,1,2,2,,,USC00086767,17.38512438
SJ031,StJohns,Tree,30.019483,-81.330823,1,1,1,2,2,0,,USW00053860,39.40871722
SJ036,StJohns,Tree,30.077,-81.657,1,1,1,3,2,1,,USW00093837,17.40797277
SJ037,StJohns,Tree,30.087,-81.635,1,1,1,2,2,0,,USW00093837,16.5536119
SJ038,StJohns,Tree,30.17,-81.383,1,1,0,0,0,0,,USW00053860,22.37238286
SJ045,StJohns,Tree,29.926203,-81.324424,1,1,1,2,2,,,USC00086767,34.66029094
SJ047,StJohns,Tree,29.833,-81.509,1,1,0,0,0,,,USC00086767,36.81587729
SJ048,StJohns,Tree,30.202,-81.387,1,1,1,1,1,,,USW00053860,19.27416701
SJ972,StJohns,Tree,30.208,-81.383,0,0,0,0,0,0,,USW00053860,19.00826545
SL001,StLucie,Tree,27.233,-80.32,0,0,0,0,0,0,,USW00012843,47.86989006
SL002,StLucie,Tree,27.518,-80.36,1,1,1,2,2,,,USW00012843,16.17619198
SL013,StLucie,Tree,27.3,-80.318,1,1,1,2,2,,,USW00012843,40.63261494
SL016,StLucie,Tree,27.37,-80.303,1,1,0,0,0,,,USW00012843,33.56757327
SL017,StLucie,Tree,27.31186,-80.274941,1,0,0,0,0,0,,USW00012843,40.58615875
SL971,StLucie,Tree,27.324,-80.284,0,0,0,0,0,0,,USW00012843,39.01506309
SU040,Sumter,Tree,28.923,-82.136,0,0,0,0,0,0,,USW00012819,33.72696339
VO012,Volusia,Tree,28.867,-81.253,0,0,0,0,0,0,,USW00012854,9.771827862
VO045,Volusia,Tree,28.862,-81.235,1,1,1,2,2,,,USW00012854,9.210313025
VO047,Volusia,Tree,28.958,-80.915,1,1,1,2,1,1,,USW00012834,28.40158991
VO054,Volusia,Tree,29.044756,-80.936888,1,1,1,1,1,0,,USW00012834,19.41354786
VO075,Volusia,Tree,29.112,-80.985,1,1,1,2,2,,,USW00012834,10.85935243
VO082,Volusia,Tree,28.848,-81.227,1,1,1,2,2,,,USW00012854,7.784777107
VO088,Volusia,Tree,29.075,-80.955,1,1,1,2,2,,,USW00012834,15.77394164
VO097,Volusia,Tree,29.075,-80.978,1,1,1,2,2,,,USW00012834,14.25103869
VO098,Volusia,Tree,29.103,-81.098,1,1,1,1,1,,,USW00012834,8.241464852
VO100,Volusia,Tree,29.152,-81.04,1,1,1,2,1,1,,USW00012834,3.909616962
VO102,Volusia,Tree,29.185,-81.097,1,1,0,0,0,,,USW00012834,2.755738049
VO105,Volusia,Tree,28.994833,-81.332,1,1,1,2,2,,,USW00012854,25.44406357
VO115,Volusia,Tree,29.275333,-81.109167,1,1,1,1,1,,,USW00012834,11.88723611
VO117,Volusia,Tree,29.092,-81.139,1,1,1,2,2,,,USW00012834,11.16627985
VO123,Volusia,Tree,29.242,-81.044,1,1,1,2,2,,,USW00012834,8.081220109
VO124,Volusia,Tree,28.87805,-81.360833,1,0,0,0,0,0,,USW00012854,15.82934151
VO126,Volusia,Tree,29.178,-81.035,1,1,1,2,2,,,USW00012834,3.612345937
VO131,Volusia,Artificial,28.912,-81.266,1,1,1,1,1,,,USW00012854,14.89347819
VO133,Volusia,Tree,29.134,-81.056,1,1,0,0,0,0,,USW00012834,4.65513456
VO134,Volusia,Artificial,29.222,-81.044,1,1,1,2,2,,,USW00012834,6.031577023
VO135,Volusia,Tree,29.12428,-81.011569,1,1,1,2,2,,,USW00012834,8.014751931
VO138,Volusia,Tree,28.873,-81.271,1,1,1,1,1,,,USW00012854,10.73380549
VO139,Volusia,Tree,29.109,-81.368,1,1,1,1,1,,,USW00012834,29.64313384
VO140,Volusia,Tree,28.849,-81.243,1,1,0,0,0,,,USW00012854,7.727138744
VO141,Volusia,Tree,29.144,-80.995,1,0,0,0,0,0,,USW00012834,8.151995296
VO142,Volusia,Tree,29.028576,-81.069175,1,1,1,2,2,,,USW00012834,16.11804328
VO149,Volusia,Tree,28.854,-81.316,0,0,0,0,0,0,,USW00012854,10.88186308
VO150,Volusia,Tree,28.831,-81.191,1,0,0,0,0,0,,USW00012854,7.681646979
VO974,Volusia,Artificial,29.153,-81.017,0,0,0,0,0,0,,USW00012834,5.793653867
VO975,Volusia,Artificial,28.891,-81.279,0,0,0,0,0,0,,USW00012854,12.86881232
VO981,Volusia,Tree,29.062,-81.096,1,1,0,0,0,,,USW00012834,12.61934525
WK004,Wakulla,Tree,30.093,-84.158,1,1,1,1,1,0,,USW00093805,38.23355327
WK018,Wakulla,Tree,30.083,-84.173,1,1,1,1,1,,,USW00093805,38.54787875
WK036,Wakulla,Tree,30.136,-84.141,1,1,1,1,1,,,USW00093805,35.04632973
AL003,Alachua,Tree,29.4995,-82.134333,1,1,1,1,1,0,,USW00012816,25.38600069
AL020,Alachua,Tree,29.470833,-82.163333,1,1,1,2,2,0,,USW00012816,26.86867768
AL028,Alachua,Tree,29.4895,-82.177333,0,0,0,0,0,0,,USW00012816,24.42515189
AL045,Alachua,Tree,29.503167,-82.140167,1,1,1,2,2,0,,USW00012816,24.73949105
AL062,Alachua,Tree,29.500833,-82.147667,1,1,1,2,2,0,,USW00012816,24.58596406
AL066,Alachua,Tree,29.488,-82.273833,1,1,1,2,1,1,,USW00012816,22.65143402
AL080,Alachua,Tree,29.486333,-82.233833,1,1,1,2,2,0,,USW00012816,23.19745165
AL093,Alachua,Tree,29.548,-82.290333,1,1,1,2,2,0,,USW00012816,16.03843722
AL096,Alachua,Tree,29.550333,-82.324833,0,0,0,0,0,0,,USW00012816,16.41192573
AL102,Alachua,Tree,29.487833,-82.1755,1,1,1,2,2,0,,USW00012816,24.66522754
AL107,Alachua,Tree,29.4455,-82.15533,1,1,1,2,2,0,,USW00012816,29.7611201
AL991,Alachua,Tree,29.616423,-82.313706,1,1,1,1,1,0,,USW00012816,9.127912879
BA028,Bay,Tree,30.123009,-85.521875,0,0,0,0,0,0,,USW00073805,35.848078
BE014,Brevard,Tree,27.835333,-80.531167,0,0,0,0,0,0,,USW00012843,23.08974512
BE019,Brevard,Tree,28.053,-80.689833,1,1,1,2,2,0,,USW00012843,51.86175366
BE027,Brevard,Tree,28.042333,-80.6125,1,1,0,0,0,0,,USW00012843,47.2442594
BE037,Brevard,Tree,28.150167,-80.690333,1,1,0,0,0,0,,USW00012843,61.35128013
BE043,Brevard,Tree,27.85287,-80.543147,1,1,0,1,0,1,,USW00012843,25.36744191
BE048,Brevard,Tree,28.222667,-80.808333,1,1,1,1,1,0,,USW00012815,54.97256275
BE057,Brevard,Tree,28.67716667,-80.75916667,1,1,1,2,2,0,,USW00012854,48.5837534
BE058,Brevard,Tree,28.089667,-80.6655,1,1,0,0,0,0,,USW00012843,54.24722184
BE061,Brevard,Tree,28.545333,-80.798667,1,1,1,1,1,0,,USW00012854,50.61903552
BE072,Brevard,Tree,28.266833,-80.7265,1,1,1,1,1,0,,USW00012815,60.86159274
BE082,Brevard,Tree,28.37504,-80.80017,1,1,1,2,2,0,,USW00012815,51.47588787
BE089,Brevard,Tree,28.20699,-80.698711,1,1,1,1,1,0,,USW00012815,65.57487738
BE091,Brevard,Tree,28.63545,-80.831133,1,1,1,2,2,0,,USW00012854,43.29527407
BE092,Brevard,Tree,28.402627,-80.82105,1,1,1,2,2,0,,USW00012815,49.23322291
