NestID,County,Substrate,Latitude,Longitude,Occupied,Active,Successful,Hatched,Fledged,Perished,Year,Status
OS075,Osceola,Tree,28.21916667,-81.359,Y,Y,Y,2,2,0,2021,Successful
OS084,Osceola,Tree,28.2474054,-81.3169706,Y,Y,Y,2,2,0,2021,Successful
OS097,Osceola,Tree,28.2051144,-81.4274936,Y,Y,Y,2,2,0,2021,Successful
OS102,Osceola,Tree,28.24716667,-81.44533333,Y,Y,Y,1,1,0,2021,Successful
OS103,Osceola,Tree,28.333121,-81.274091,Y,Y,Y,2,2,0,2021,Successful
OS107,Osceola,Gone,27.908333,-81.093333,N,N,N,,,,2021,Destroyed
OS114,Osceola,Tree,27.94,-81.218833,Y,Y,N,0,0,0,2021,Failed
OS118,Osceola,Tree,27.988016,-81.160295,Y,Y,Y,2,2,0,2021,Successful
OS124,Osceola,Tree,27.841333,-81.0245,Y,Y,Y,2,2,0,2021,Successful
OS133,Osceola,Tree,27.8875,-81.06,Y,Y,Y,2,2,0,2021,Successful
OS139,Osceola,Tree,28.102458,-80.906082,Y,Y,Y,1,1,0,2021,Successful
OS140,Osceola,Tree,27.932333,-81.226,Y,Y,N,0,0,0,2021,Failed
OS143,Osceola,Tree,27.913,-81.121833,N,N,N,,,,2021,Destroyed
OS146,Osceola,Tree,27.934333,-81.225,Y,Y,Y,1,1,0,2021,Successful
OS147,Osceola,Tree,28.175,-80.89333333,Y,Y,Y,1,1,0,2021,Successful
OS148,Osceola,Tree,28.193,-81.28966667,Y,Y,Y,2,2,0,2021,Successful
OS149,Osceola,Tree,28.19933333,-81.34966667,Y,Y,Y,1,1,0,2021,Successful
OS150,Osceola,Tree,28.27283333,-81.32433333,Y,Y,Y,2,2,0,2021,Successful
OS155,Osceola,Tree,28.31933333,-81.2315,Y,Y,Y,2,2,0,2021,Successful
OS156,Osceola,Tree,28.22166667,-81.36883333,Y,Y,Y,2,2,0,2021,Successful
OS162,Osceola,Tree,28.241124,-81.355915,Y,N,N,0,0,0,2021,Failed
OS166,Osceola,Tree,27.896,-81.145333,Y,Y,N,0,0,0,2021,Failed
OS167,Osceola,Tree,28.33683333,-81.33616667,Y,Y,Y,2,2,0,2021,Successful
OS169,Osceola,Tree,28.26666667,-81.34666667,Y,Y,Y,2,2,0,2021,Successful
OS170,Osceola,Tree,27.932667,-81.2405,Y,Y,Y,2,2,0,2021,Successful
OS178,Osceola,Tree,28.2015,-81.3405,Y,Y,N,2,0,2,2021,Failed
OS179,Osceola,Tree,28.26366667,-81.39616667,Y,Y,N,0,0,0,2021,Failed
OS180,Osceola,Tree,28.31833333,-81.41166667,Y,Y,N,1,0,1,2021,Failed
OS182,Osceola,Tree,28.18816667,-81.41416667,N,N,N,0,0,0,2021,Destroyed
OS185,Osceola,Tree,28.22016667,-81.33966667,Y,Y,Y,2,2,0,2021,Successful
OS193,Osceola,Artificial_Structure,28.341667,-81.628833,Y,Y,Y,2,2,0,2021,Successful
OS194,Osceola,Artificial_Structure,28.21883333,-81.31983333,Y,N,N,0,0,0,2021,Failed
OS200,Osceola,Tree,28.23066667,-81.26016667,N,N,N,0,0,0,2021,Destroyed
OS205,Osceola,Tree,28.275046,-81.386802,Y,Y,Y,2,2,0,2021,Successful
OS213,Osceola,Tree,28.19333,-81.43667,Y,N,N,0,0,0,2021,Taken
OS214,Osceola,Artificial_Structure,28.341982,-81.304528,N,N,N,0,0,0,2021,Inactive
OS215,Osceola,Tree,28.251169,-81.374509,Y,Y,Y,2,2,0,2021,Successful
OS216,Osceola,Tree,28.281671,-81.329455,Y,Y,Y,2,2,0,2021,Successful
OS217,Osceola,Tree,27.905467,-81.177672,Y,Y,Y,2,2,0,2021,Successful
OS218,Osceola,Tree,27.91015,-81.10858,Y,Y,Y,2,2,0,2021,Successful
OS219,Osceola,Tree,27.9534735,-81.203027,Y,Y,Y,2,2,0,2021,Successful
OS220,Osceola,Tree,27.938506,-81.211433,Y,Y,Y,2,2,0,2021,Successful
OS221,Osceola,Tree,28.214641,-81.366146,Y,Y,Y,2,2,0,2021,Successful
OS222,Osceola,Artificial_Structure,28.299499,-81.363461,Y,Y,N,0,0,0,2021,Taken
OS223,Osceola,Tree,28.276851,-81.249022,Y,Y,Y,1,1,0,2021,Successful
OS225,Osceola,Tree,27.88391135,-81.05431228,Y,Y,Y,1,1,0,2021,Successful
OS226,Osceola,Artificial_Structure,27.897708,-81.08332,Y,Y,N,1,0,1,2021,Failed
OS229,Osceola,Tree,28.033656,-81.350233,Y,Y,Y,2,2,0,2021,Successful
OS230,Osceola,Tree,27.8825,-81.048611,Y,Y,Y,2,2,0,2021,Successful
OS910,Osceola,Tree,27.908207,-81.130393,N,N,N,0,0,0,2021,Inactive
OS911,Osceola,Tree,27.897121,-81.086759,Y,Y,Y,2,2,0,2021,Successful
OS912,Osceola,Artificial_Structure,28.241449,-81.259401,Y,Y,Y,2,2,0,2021,Successful
OS913,Osceola,Tree,27.90832,-81.121275,Y,Y,Y,1,1,0,2021,Successful
OS914,Osceola,Tree,28.237217,-81.421534,Y,Y,Y,1,1,0,2021,Successful
OS917,Osceola,Artificial_Structure,28.323621,-81.338915,N,N,N,0,0,0,2021,Inactive
OS918,Osceola,Tree,28.193089,-81.418808,Y,Y,N,1,0,1,2021,Failed
OS982,Osceola,Tree,28.188373,-81.418397,Y,Y,N,1,0,1,2021,Failed
OS991,Osceola,Tree,27.919099,-81.126104,N,N,N,0,0,0,2021,Destroyed
OS997,Osceola,Tree,28.040528,-81.346002,N,N,N,0,0,0,2021,Destroyed
OS999,Osceola,Artificial_Structure,28.257541,-81.472221,N,N,N,0,0,0,2021,Inactive
PB001,Palm Beach,Tree,26.682439,-80.763379,Y,Y,Y,3,3,0,2021,Successful
PB004,Palm Beach,Tree,26.91133333,-80.5165,N,N,N,0,0,0,2021,Inactive
PB006,Palm Beach,Tree,26.79433333,-80.16966667,Y,Y,Y,2,2,0,2021,Successful
PB013,Palm Beach,Tree,26.618,-80.2585,Y,Y,N,2,0,2,2021,Failed
PB014,Palm Beach,Tree,26.741667,-80.69,Y,Y,Y,2,2,0,2021,Successful
PB016,Palm Beach,Tree,26.91534,-80.5397,N,N,N,0,0,0,2021,Inactive
PB018,Palm Beach,Tree,26.545,-80.1715,Y,Y,Y,2,2,0,2021,Successful
PB023,Palm Beach,Tree,26.624704,-80.38851,Y,Y,Y,2,2,0,2021,Successful
PB026,Palm Beach,Tree,26.850967,-80.61525,Y,Y,Y,2,2,0,2021,Successful
PB027,Palm Beach,Tree,26.5730203,-80.21095172,Y,Y,Y,2,1,1,2021,Successful
PB030,Palm Beach,Tree,26.7506,-80.1421,Y,Y,Y,2,2,0,2021,Successful
PB031,Palm Beach,Tree,26.611622,-80.837354,Y,Y,N,0,0,0,2021,Failed
PB032,Palm Beach,Tree,26.83916667,-80.3015,N,N,N,0,0,0,2021,Inactive
PB033,Palm Beach,Artificial_Structure,26.407659,-80.129126,Y,Y,Y,3,2,1,2021,Successful
PB034,Palm Beach,Tree,26.660741,-80.629021,Y,Y,Y,2,2,0,2021,Successful
PB035,Palm Beach,Tree,26.857754,-80.134844,Y,Y,Y,1,1,0,2021,Successful
PB036,Palm Beach,Tree,26.700664,-80.711739,Y,Y,Y,1,1,0,2021,Successful
PB037,Palm Beach,Tree,26.53654,-80.396944,Y,Y,N,0,0,0,2021,Failed
PB038,Palm Beach,Tree,26.409169,-80.483092,Y,Y,Y,2,2,0,2021,Successful
PB910,Palm Beach,Tree,26.923454,-80.136752,Y,Y,Y,2,2,0,2021,Successful
PB911,Palm Beach,Tree,26.95061,-80.56852,Y,Y,Y,1,1,0,2021,Successful
PB912,Palm Beach,Tree,26.502333,-80.104083,Y,Y,Y,2,2,0,2021,Successful
PB971,Palm Beach,Artificial_Structure,26.700959,-80.150065,N,N,N,0,0,0,2021,Inactive
PB983,Palm Beach,Tree,26.546871,-80.076187,N,N,N,0,0,0,2021,Destroyed
PB994,Palm Beach,Tree,26.8889,-80.50436,Y,Y,Y,2,2,0,2021,Successful
PI004,Pinellas,Tree,28.079833,-82.704167,Y,Y,Y,2,2,0,2021,Successful
PI005,Pinellas,Tree,28.119833,-82.721833,Y,Y,Y,1,1,0,2021,Successful
PI013,Pinellas,Artificial_Structure,27.860167,-82.771333,Y,Y,Y,2,2,0,2021,Successful
PI014,Pinellas,Artificial_Structure,27.7271322,-82.6762283,Y,Y,Y,2,2,0,2021,Successful
PI017,Pinellas,Tree,28.166167,-82.791667,N,N,N,0,0,0,2021,Taken
PI020,Pinellas,Tree,28.01129547,-82.77227551,Y,Y,Y,2,2,0,2021,Successful
